ts_ns,syscall,proc_name,tid,evt_cpu
1777963810510338298,read,bash,11293,1
1777963810510340388,pselect6,bash,11293,1
1777963810510342358,read,bash,11293,1
1777963810510344448,pselect6,bash,11293,1
1777963810510346408,read,bash,11293,1
1777963810510348498,pselect6,bash,11293,1
1777963810510350459,read,bash,11293,1
1777963810510352558,pselect6,bash,11293,1
1777963810510354519,read,bash,11293,1
1777963810510356608,pselect6,bash,11293,1
1777963810510358578,read,bash,11293,1
1777963810510360668,pselect6,bash,11293,1
1777963810510362628,read,bash,11293,1
1777963810510364708,pselect6,bash,11293,1
1777963810510366678,read,bash,11293,1
1777963810510368778,pselect6,bash,11293,1
1777963810510370758,read,bash,11293,1
1777963810510372857,pselect6,bash,11293,1
1777963810510374827,read,bash,11293,1
1777963810510376927,pselect6,bash,11293,1
1777963810510378887,read,bash,11293,1
1777963810510380987,pselect6,bash,11293,1
1777963810510382947,read,bash,11293,1
1777963810510385047,pselect6,bash,11293,1
1777963810510387017,read,bash,11293,1
1777963810510389106,pselect6,bash,11293,1
1777963810510391077,read,bash,11293,1
1777963810510393166,pselect6,bash,11293,1
1777963810510395126,read,bash,11293,1
1777963810510397226,pselect6,bash,11293,1
1777963810510399187,read,bash,11293,1
1777963810510401277,pselect6,bash,11293,1
1777963810510403257,read,bash,11293,1
1777963810510405366,pselect6,bash,11293,1
1777963810510407337,read,bash,11293,1
1777963810510409436,pselect6,bash,11293,1
1777963810510411396,read,bash,11293,1
1777963810510413486,pselect6,bash,11293,1
1777963810510415446,read,bash,11293,1
1777963810510417566,pselect6,bash,11293,1
1777963810510419516,read,bash,11293,1
1777963810510421615,pselect6,bash,11293,1
1777963810510423576,read,bash,11293,1
1777963810510425675,pselect6,bash,11293,1
1777963810510427625,read,bash,11293,1
1777963810510429725,pselect6,bash,11293,1
1777963810510431695,read,bash,11293,1
1777963810510433785,pselect6,bash,11293,1
1777963810510435755,read,bash,11293,1
1777963810510437835,pselect6,bash,11293,1
1777963810510439805,read,bash,11293,1
1777963810510441884,pselect6,bash,11293,1
1777963810510443845,read,bash,11293,1
1777963810510445944,pselect6,bash,11293,1
1777963810510447915,read,bash,11293,1
1777963810510450005,pselect6,bash,11293,1
1777963810510451965,read,bash,11293,1
1777963810510454065,pselect6,bash,11293,1
1777963810510456035,read,bash,11293,1
1777963810510458125,pselect6,bash,11293,1
1777963810510460085,read,bash,11293,1
1777963810510462184,pselect6,bash,11293,1
1777963810510464145,read,bash,11293,1
1777963810510466244,pselect6,bash,11293,1
1777963810510468214,read,bash,11293,1
1777963810510470304,pselect6,bash,11293,1
1777963810510472274,read,bash,11293,1
1777963810510474364,pselect6,bash,11293,1
1777963810510476334,read,bash,11293,1
1777963810510478423,pselect6,bash,11293,1
1777963810510480404,read,bash,11293,1
1777963810510482503,pselect6,bash,11293,1
1777963810510484453,read,bash,11293,1
1777963810510486553,pselect6,bash,11293,1
1777963810510488523,read,bash,11293,1
1777963810510490613,pselect6,bash,11293,1
1777963810510492563,read,bash,11293,1
1777963810510494662,pselect6,bash,11293,1
1777963810510496634,read,bash,11293,1
1777963810510498723,pselect6,bash,11293,1
1777963810510500674,read,bash,11293,1
1777963810510502773,pselect6,bash,11293,1
1777963810510504743,read,bash,11293,1
1777963810510506833,pselect6,bash,11293,1
1777963810510508783,read,bash,11293,1
1777963810510536435,write,bash,11293,1
1777963810510546994,pselect6,bash,11293,1
1777963810510552059,switch,bash,11293,1
1777963812951431905,read,bash,11293,1
1777963812951464201,write,bash,11293,1
1777963812951477330,switch,bash,11293,1
1777963812951491843,write,bash,11293,1
1777963812951497217,switch,bash,11293,1
1777963812951509371,write,bash,11293,1
1777963812951513073,switch,bash,11293,1
1777963812951533039,ioctl,bash,11293,1
1777963812951537188,ioctl,bash,11293,1
1777963812951543044,ioctl,bash,11293,1
1777963812951543597,rt_sigaction,bash,11293,1
1777963812951545717,rt_sigaction,bash,11293,1
1777963812951548417,rt_sigaction,bash,11293,1
1777963812951549860,rt_sigaction,bash,11293,1
1777963812951550563,rt_sigaction,bash,11293,1
1777963812951638038,newfstatat,bash,11293,1
1777963812951663158,newfstatat,bash,11293,1
1777963812951670258,newfstatat,bash,11293,1
1777963812951675019,newfstatat,bash,11293,1
1777963812951679357,newfstatat,bash,11293,1
1777963812951687801,newfstatat,bash,11293,1
1777963812951692449,geteuid,bash,11293,1
1777963812951695378,getegid,bash,11293,1
1777963812951697030,getuid,bash,11293,1
1777963812951698373,getgid,bash,11293,1
1777963812951698373,access,bash,11293,1
1777963812951710762,newfstatat,bash,11293,1
1777963812951715677,getegid,bash,11293,1
1777963812951715677,geteuid,bash,11293,1
1777963812951716330,getuid,bash,11293,1
1777963812951717215,getgid,bash,11293,1
1777963812951718091,access,bash,11293,1
1777963812951723235,newfstatat,bash,11293,1
1777963812951727345,newfstatat,bash,11293,1
1777963812951731166,geteuid,bash,11293,1
1777963812951732071,getegid,bash,11293,1
1777963812951732897,getuid,bash,11293,1
1777963812951733664,getgid,bash,11293,1
1777963812951734430,access,bash,11293,1
1777963812951738728,newfstatat,bash,11293,1
1777963812951742670,geteuid,bash,11293,1
1777963812951743466,getegid,bash,11293,1
1777963812951744381,getuid,bash,11293,1
1777963812951745147,getgid,bash,11293,1
1777963812951745923,access,bash,11293,1
1777963812951757128,rt_sigprocmask,bash,11293,1
1777963812951758541,rt_sigprocmask,bash,11293,1
1777963812951760143,rt_sigaction,bash,11293,1
1777963812951761993,pipe,bash,11293,1
1777963812951782730,clone,bash,11293,1
1777963812951972757,rt_sigaction,bash,11293,1
1777963812951978976,setpgid,bash,11293,1
1777963812952000453,rt_sigprocmask,bash,11293,1
1777963812952044972,rt_sigprocmask,bash,11293,1
1777963812952046077,close,bash,11293,1
1777963812952047738,close,bash,11293,1
1777963812952056823,ioctl,bash,11293,1
1777963812952057042,rt_sigprocmask,bash,11293,1
1777963812952057042,ioctl,bash,11293,1
1777963812952062644,rt_sigprocmask,bash,11293,1
1777963812952062644,rt_sigprocmask,bash,11293,1
1777963812952062644,wait4,bash,11293,1
1777963812952062644,rt_sigprocmask,bash,11293,1
1777963812952067358,switch,bash,11293,1
1777963812952108029,set_robust_list,bash,11358,1
1777963812952134180,getpid,bash,11358,1
1777963812952142190,rt_sigprocmask,bash,11358,1
1777963812952148051,rt_sigaction,bash,11358,1
1777963812952148051,rt_sigaction,bash,11358,1
1777963812952151245,rt_sigaction,bash,11358,1
1777963812952152658,setpgid,bash,11358,1
1777963812952153921,rt_sigprocmask,bash,11358,1
1777963812952158260,ioctl,bash,11358,1
1777963812952161981,rt_sigprocmask,bash,11358,1
1777963812952163145,close,bash,11358,1
1777963812952168847,read,bash,11358,1
1777963812952169076,close,bash,11358,1
1777963812952184590,rt_sigaction,bash,11358,1
1777963812952186749,rt_sigaction,bash,11358,1
1777963812952187704,rt_sigaction,bash,11358,1
1777963812952187704,rt_sigaction,bash,11358,1
1777963812952187704,rt_sigaction,bash,11358,1
1777963812952187704,rt_sigaction,bash,11358,1
1777963812952187704,rt_sigaction,bash,11358,1
1777963812952187831,rt_sigaction,bash,11358,1
1777963812952188846,rt_sigaction,bash,11358,1
1777963812952189811,rt_sigaction,bash,11358,1
1777963812952190737,rt_sigaction,bash,11358,1
1777963812952191722,rt_sigaction,bash,11358,1
1777963812952192637,rt_sigaction,bash,11358,1
1777963812952193543,rt_sigaction,bash,11358,1
1777963812952194518,rt_sigaction,bash,11358,1
1777963812952204510,rt_sigaction,bash,11358,1
1777963812952206092,rt_sigaction,bash,11358,1
1777963812952206092,rt_sigaction,bash,11358,1
1777963812952206092,rt_sigaction,bash,11358,1
1777963812952225167,execve,bash,11358,1
1777963812952286743,switch,bash,11358,1
1777963812952374387,switch,bash,11358,1
1777963812959439543,switch,bash,11358,1
1777963812963607157,brk,perl,11358,1
1777963812963715012,arch_prctl,perl,11358,1
1777963812963750874,mmap,perl,11358,1
1777963812963761243,access,perl,11358,1
1777963812963883945,switch,perl,11358,1
1777963812965127281,openat,perl,11358,1
1777963812965167979,newfstatat,perl,11358,1
1777963812965176447,mmap,perl,11358,1
1777963812965184507,close,perl,11358,1
1777963812965194488,openat,perl,11358,1
1777963812965228618,read,perl,11358,1
1777963812965236489,newfstatat,perl,11358,1
1777963812965243136,mmap,perl,11358,1
1777963812965247047,mmap,perl,11358,1
1777963812965263714,mmap,perl,11358,1
1777963812965269624,mmap,perl,11358,1
1777963812965301795,close,perl,11358,1
1777963812965306213,openat,perl,11358,1
1777963812965318422,read,perl,11358,1
1777963812965322283,pread,perl,11358,1
1777963812965325507,pread,perl,11358,1
1777963812965327497,pread,perl,11358,1
1777963812965329517,newfstatat,perl,11358,1
1777963812965334632,pread,perl,11358,1
1777963812965337219,mmap,perl,11358,1
1777963812965341439,mprotect,perl,11358,1
1777963812965351449,mmap,perl,11358,1
1777963812965360593,mmap,perl,11358,1
1777963812965365986,mmap,perl,11358,1
1777963812965376633,mmap,perl,11358,1
1777963812965394754,close,perl,11358,1
1777963812965401550,openat,perl,11358,1
1777963812965448298,read,perl,11358,1
1777963812965505355,switch,perl,11358,1
1777963812971491483,newfstatat,perl,11358,1
1777963812971541713,mmap,perl,11358,1
1777963812971557077,mprotect,perl,11358,1
1777963812971568868,mmap,perl,11358,1
1777963812971584660,mmap,perl,11358,1
1777963812971589825,mmap,perl,11358,1
1777963812971693092,switch,perl,11358,1
1777963812983273471,mmap,perl,11358,1
1777963812983311970,close,perl,11358,1
1777963812983478762,mmap,perl,11358,1
1777963812983493062,arch_prctl,perl,11358,1
1777963812983495291,set_tid_address,perl,11358,1
1777963812983498186,set_robust_list,perl,11358,1
1777963812983499559,<unknown>,perl,11358,1
1777963812983631225,mprotect,perl,11358,1
1777963812983723647,mprotect,perl,11358,1
1777963812983761360,mprotect,perl,11358,1
1777963812983810009,switch,perl,11358,1
1777963813005107580,switch,perl,11358,1
1777963813005818257,mprotect,perl,11358,1
1777963813005848845,mprotect,perl,11358,1
1777963813005881632,prlimit,perl,11358,1
1777963813005905832,munmap,perl,11358,1
1777963813006047589,switch,perl,11358,1
1777963813014332649,rt_sigaction,perl,11358,1
1777963813014504864,switch,perl,11358,1
1777963813022032251,getrandom,perl,11358,1
1777963813022048709,brk,perl,11358,1
1777963813022052291,brk,perl,11358,1
1777963813022238228,switch,perl,11358,1
1777963813031173943,switch,perl,11358,1
1777963813035412804,switch,perl,11358,1
1777963813045072569,switch,perl,11358,1
1777963813057876030,switch,perl,11358,1
1777963813059635467,switch,perl,11358,1
1777963813060552541,getuid,perl,11358,1
1777963813060555874,geteuid,perl,11358,1
1777963813060557308,getgid,perl,11358,1
1777963813060558363,getegid,perl,11358,1
1777963813060651251,switch,perl,11358,1
1777963813066640708,openat,perl,11358,1
1777963813066707188,fcntl,perl,11358,1
1777963813066710780,read,perl,11358,1
1777963813066717297,close,perl,11358,1
1777963813066724552,getuid,perl,11358,1
1777963813066726692,geteuid,perl,11358,1
1777963813066727905,getgid,perl,11358,1
1777963813066729080,getegid,perl,11358,1
1777963813066904956,switch,perl,11358,1
1777963813068661521,switch,perl,11358,1
1777963813069894348,switch,perl,11358,1
1777963813071274810,switch,perl,11358,1
1777963813079036749,switch,perl,11358,1
1777963813080047107,switch,perl,11358,1
1777963813081065518,switch,perl,11358,1
1777963813082993066,switch,perl,11358,1
1777963813084688132,switch,perl,11358,1
1777963813086456949,switch,perl,11358,1
1777963813088382425,switch,perl,11358,1
1777963813088937523,readlink,perl,11358,1
1777963813088997088,newfstatat,perl,11358,1
1777963813089075090,newfstatat,perl,11358,1
1777963813089078722,newfstatat,perl,11358,1
1777963813089090255,newfstatat,perl,11358,1
1777963813089131689,newfstatat,perl,11358,1
1777963813089134386,newfstatat,perl,11358,1
1777963813089146765,fcntl,perl,11358,1
1777963813089209354,ioctl,perl,11358,1
1777963813089216021,lseek,perl,11358,1
1777963813089218977,fcntl,perl,11358,1
1777963813089220469,ioctl,perl,11358,1
1777963813089221952,lseek,perl,11358,1
1777963813089223106,fcntl,perl,11358,1
1777963813089224429,ioctl,perl,11358,1
1777963813089225803,lseek,perl,11358,1
1777963813089228181,openat,perl,11358,1
1777963813089270003,fcntl,perl,11358,1
1777963813089271765,ioctl,perl,11358,1
1777963813089272819,lseek,perl,11358,1
1777963813089274421,newfstatat,perl,11358,1
1777963813089280382,getuid,perl,11358,1
1777963813089282262,geteuid,perl,11358,1
1777963813089283715,getgid,perl,11358,1
1777963813089284810,getegid,perl,11358,1
1777963813089285854,rt_sigaction,perl,11358,1
1777963813089319538,brk,perl,11358,1
1777963813089557378,switch,perl,11358,1
1777963813097490299,switch,perl,11358,1
1777963813097835084,switch,perl,11358,1
1777963813106812031,newfstatat,perl,11358,1
1777963813106842887,newfstatat,perl,11358,1
1777963813106845295,newfstatat,perl,11358,1
1777963813106852620,newfstatat,perl,11358,1
1777963813106854063,newfstatat,perl,11358,1
1777963813118866675,newfstatat,perl,11358,1
1777963813118878309,newfstatat,perl,11358,1
1777963813118885314,newfstatat,perl,11358,1
1777963813118886547,newfstatat,perl,11358,1
1777963813118904180,newfstatat,perl,11358,1
1777963813118912827,newfstatat,perl,11358,1
1777963813118917205,newfstatat,perl,11358,1
1777963813118938480,openat,perl,11358,1
1777963813118954689,ioctl,perl,11358,1
1777963813118956799,lseek,perl,11358,1
1777963813118987715,read,perl,11358,1
1777963813119035896,switch,perl,11358,1
1777963813127830932,newfstatat,perl,11358,1
1777963813127838982,newfstatat,perl,11358,1
1777963813127841738,newfstatat,perl,11358,1
1777963813127844853,newfstatat,perl,11358,1
1777963813127846256,newfstatat,perl,11358,1
1777963813127848376,newfstatat,perl,11358,1
1777963813127849749,newfstatat,perl,11358,1
1777963813127851988,newfstatat,perl,11358,1
1777963813127853312,newfstatat,perl,11358,1
1777963813127870068,newfstatat,perl,11358,1
1777963813127873630,newfstatat,perl,11358,1
1777963813127878765,newfstatat,perl,11358,1
1777963813127922976,openat,perl,11358,1
1777963813127938518,ioctl,perl,11358,1
1777963813127940269,lseek,perl,11358,1
1777963813127951087,read,perl,11358,1
1777963813127986013,switch,perl,11358,1
1777963813131390849,switch,perl,11358,1
1777963813131618866,switch,perl,11358,1
1777963813131889069,brk,perl,11358,1
1777963813131965569,switch,perl,11358,1
1777963813132347167,lseek,perl,11358,1
1777963813132352968,lseek,perl,11358,1
1777963813132354262,close,perl,11358,1
1777963813132456972,newfstatat,perl,11358,1
1777963813132463958,newfstatat,perl,11358,1
1777963813132465182,newfstatat,perl,11358,1
1777963813132468326,newfstatat,perl,11358,1
1777963813132469490,newfstatat,perl,11358,1
1777963813132470864,newfstatat,perl,11358,1
1777963813132471918,newfstatat,perl,11358,1
1777963813132474098,newfstatat,perl,11358,1
1777963813132475112,newfstatat,perl,11358,1
1777963813132489162,newfstatat,perl,11358,1
1777963813132493770,newfstatat,perl,11358,1
1777963813132498128,newfstatat,perl,11358,1
1777963813132534139,openat,perl,11358,1
1777963813132545980,ioctl,perl,11358,1
1777963813132547234,lseek,perl,11358,1
1777963813132554100,read,perl,11358,1
1777963813132578838,switch,perl,11358,1
1777963813138005879,newfstatat,perl,11358,1
1777963813138015411,newfstatat,perl,11358,1
1777963813138017242,newfstatat,perl,11358,1
1777963813138020834,newfstatat,perl,11358,1
1777963813138022327,newfstatat,perl,11358,1
1777963813138024347,newfstatat,perl,11358,1
1777963813138025680,newfstatat,perl,11358,1
1777963813138028198,newfstatat,perl,11358,1
1777963813138029561,newfstatat,perl,11358,1
1777963813138047282,newfstatat,perl,11358,1
1777963813138050855,newfstatat,perl,11358,1
1777963813138056070,newfstatat,perl,11358,1
1777963813138114281,openat,perl,11358,1
1777963813138132719,ioctl,perl,11358,1
1777963813138134659,lseek,perl,11358,1
1777963813138150162,read,perl,11358,1
1777963813138195298,switch,perl,11358,1
1777963813143292882,brk,perl,11358,1
1777963813143313939,read,perl,11358,1
1777963813143505827,read,perl,11358,1
1777963813143509309,switch,perl,11358,1
1777963813144428568,brk,perl,11358,1
1777963813144525636,read,perl,11358,1
1777963813144859221,lseek,perl,11358,1
1777963813144861610,lseek,perl,11358,1
1777963813144863052,close,perl,11358,1
1777963813145403212,brk,perl,11358,1
1777963813145475066,newfstatat,perl,11358,1
1777963813145482470,newfstatat,perl,11358,1
1777963813145483574,newfstatat,perl,11358,1
1777963813145487126,newfstatat,perl,11358,1
1777963813145488181,newfstatat,perl,11358,1
1777963813145489505,newfstatat,perl,11358,1
1777963813145490480,newfstatat,perl,11358,1
1777963813145493017,newfstatat,perl,11358,1
1777963813145494032,newfstatat,perl,11358,1
1777963813145508132,newfstatat,perl,11358,1
1777963813145511247,newfstatat,perl,11358,1
1777963813145516302,newfstatat,perl,11358,1
1777963813145549735,openat,perl,11358,1
1777963813145560831,ioctl,perl,11358,1
1777963813145562772,lseek,perl,11358,1
1777963813145609589,read,perl,11358,1
1777963813145655894,switch,perl,11358,1
1777963813146371833,lseek,perl,11358,1
1777963813146374579,lseek,perl,11358,1
1777963813146375335,close,perl,11358,1
1777963813146453070,read,perl,11358,1
1777963813146809123,brk,perl,11358,1
1777963813147119891,read,perl,11358,1
1777963813147453078,brk,perl,11358,1
1777963813147851650,read,perl,11358,1
1777963813147923105,lseek,perl,11358,1
1777963813147924658,lseek,perl,11358,1
1777963813147925613,close,perl,11358,1
1777963813147952331,newfstatat,perl,11358,1
1777963813147959515,newfstatat,perl,11358,1
1777963813147960759,newfstatat,perl,11358,1
1777963813147963993,newfstatat,perl,11358,1
1777963813147965028,newfstatat,perl,11358,1
1777963813147966650,newfstatat,perl,11358,1
1777963813147967615,newfstatat,perl,11358,1
1777963813147969764,newfstatat,perl,11358,1
1777963813147970869,newfstatat,perl,11358,1
1777963813147985517,newfstatat,perl,11358,1
1777963813147988293,newfstatat,perl,11358,1
1777963813147992313,newfstatat,perl,11358,1
1777963813163205378,openat,perl,11358,1
1777963813163226582,ioctl,perl,11358,1
1777963813163228612,lseek,perl,11358,1
1777963813163261658,read,perl,11358,1
1777963813163308725,switch,perl,11358,1
1777963813164037450,brk,perl,11358,1
1777963813164214880,lseek,perl,11358,1
1777963813164218561,lseek,perl,11358,1
1777963813164219706,close,perl,11358,1
1777963813164240384,getuid,perl,11358,1
1777963813164241687,geteuid,perl,11358,1
1777963813164242274,getgid,perl,11358,1
1777963813164242841,getegid,perl,11358,1
1777963813164297510,newfstatat,perl,11358,1
1777963813164304047,newfstatat,perl,11358,1
1777963813164305212,newfstatat,perl,11358,1
1777963813164308615,newfstatat,perl,11358,1
1777963813164309699,newfstatat,perl,11358,1
1777963813164311301,newfstatat,perl,11358,1
1777963813164312316,newfstatat,perl,11358,1
1777963813164314008,newfstatat,perl,11358,1
1777963813164314983,newfstatat,perl,11358,1
1777963813164328178,newfstatat,perl,11358,1
1777963813164329332,newfstatat,perl,11358,1
1777963813164366049,newfstatat,perl,11358,1
1777963813172989256,switch,perl,11358,1
1777963813173054503,openat,perl,11358,1
1777963813173073757,ioctl,perl,11358,1
1777963813173075319,lseek,perl,11358,1
1777963813173091439,read,perl,11358,1
1777963813173133500,switch,perl,11358,1
1777963813173925763,lseek,perl,11358,1
1777963813173928748,lseek,perl,11358,1
1777963813173929912,close,perl,11358,1
1777963813174444271,read,perl,11358,1
1777963813174506114,brk,perl,11358,1
1777963813174996283,read,perl,11358,1
1777963813174998960,close,perl,11358,1
1777963813175051678,newfstatat,perl,11358,1
1777963813175058067,newfstatat,perl,11358,1
1777963813175059271,newfstatat,perl,11358,1
1777963813175062465,newfstatat,perl,11358,1
1777963813175063499,newfstatat,perl,11358,1
1777963813175064963,newfstatat,perl,11358,1
1777963813175065988,newfstatat,perl,11358,1
1777963813175067630,newfstatat,perl,11358,1
1777963813175068665,newfstatat,perl,11358,1
1777963813175098705,newfstatat,perl,11358,1
1777963813175102317,newfstatat,perl,11358,1
1777963813175106317,newfstatat,perl,11358,1
1777963813175137980,openat,perl,11358,1
1777963813175147423,ioctl,perl,11358,1
1777963813175148707,lseek,perl,11358,1
1777963813175153284,brk,perl,11358,1
1777963813175157424,read,perl,11358,1
1777963813175190171,switch,perl,11358,1
1777963813175922770,lseek,perl,11358,1
1777963813175926233,lseek,perl,11358,1
1777963813175927168,close,perl,11358,1
1777963813175952582,getuid,perl,11358,1
1777963813175954015,geteuid,perl,11358,1
1777963813175954572,getgid,perl,11358,1
1777963813175955150,getegid,perl,11358,1
1777963813176039908,newfstatat,perl,11358,1
1777963813176115822,newfstatat,perl,11358,1
1777963813176133305,openat,perl,11358,1
1777963813176142619,read,perl,11358,1
1777963813176179436,switch,perl,11358,1
1777963813176742453,newfstatat,perl,11358,1
1777963813176755449,mmap,perl,11358,1
1777963813176767737,mprotect,perl,11358,1
1777963813176773558,mmap,perl,11358,1
1777963813176783012,mmap,perl,11358,1
1777963813176784933,mmap,perl,11358,1
1777963813176813879,switch,perl,11358,1
1777963813177574058,close,perl,11358,1
1777963813177629805,mprotect,perl,11358,1
1777963813177767648,brk,perl,11358,1
1777963813178177027,close,perl,11358,1
1777963813178242223,newfstatat,perl,11358,1
1777963813178254473,newfstatat,perl,11358,1
1777963813178258333,openat,perl,11358,1
1777963813178270364,newfstatat,perl,11358,1
1777963813178272573,read,perl,11358,1
1777963813178281339,read,perl,11358,1
1777963813178283050,newfstatat,perl,11358,1
1777963813178284742,close,perl,11358,1
1777963813178293150,openat,perl,11358,1
1777963813178297160,newfstatat,perl,11358,1
1777963813178298633,mmap,perl,11358,1
1777963813178303320,close,perl,11358,1
1777963813178307997,openat,perl,11358,1
1777963813178329679,newfstatat,perl,11358,1
1777963813178331410,openat,perl,11358,1
1777963813178333938,newfstatat,perl,11358,1
1777963813178335132,openat,perl,11358,1
1777963813178340157,newfstatat,perl,11358,1
1777963813178341480,openat,perl,11358,1
1777963813178343709,newfstatat,perl,11358,1
1777963813178344973,openat,perl,11358,1
1777963813178347610,newfstatat,perl,11358,1
1777963813178348804,openat,perl,11358,1
1777963813178350933,newfstatat,perl,11358,1
1777963813178352198,openat,perl,11358,1
1777963813178357312,newfstatat,perl,11358,1
1777963813178358566,openat,perl,11358,1
1777963813178360636,newfstatat,perl,11358,1
1777963813178361820,openat,perl,11358,1
1777963813178363820,newfstatat,perl,11358,1
1777963813178365014,openat,perl,11358,1
1777963813178370387,newfstatat,perl,11358,1
1777963813178377571,openat,perl,11358,1
1777963813178379671,newfstatat,perl,11358,1
1777963813178380586,openat,perl,11358,1
1777963813178382338,newfstatat,perl,11358,1
1777963813178383134,openat,perl,11358,1
1777963813178384925,newfstatat,perl,11358,1
1777963813178385741,openat,perl,11358,1
1777963813178387363,newfstatat,perl,11358,1
1777963813178388139,openat,perl,11358,1
1777963813178389741,newfstatat,perl,11358,1
1777963813178390517,openat,perl,11358,1
1777963813178392179,newfstatat,perl,11358,1
1777963813178393024,openat,perl,11358,1
1777963813178394766,newfstatat,perl,11358,1
1777963813178395552,openat,perl,11358,1
1777963813178397124,newfstatat,perl,11358,1
1777963813178397920,openat,perl,11358,1
1777963813178399502,newfstatat,perl,11358,1
1777963813178400288,openat,perl,11358,1
1777963813178403026,newfstatat,perl,11358,1
1777963813178404648,openat,perl,11358,1
1777963813178411175,newfstatat,perl,11358,1
1777963813178412359,openat,perl,11358,1
1777963813178414329,newfstatat,perl,11358,1
1777963813178415424,openat,perl,11358,1
1777963813178418956,newfstatat,perl,11358,1
1777963813178420121,openat,perl,11358,1
1777963813178421892,newfstatat,perl,11358,1
1777963813178422986,openat,perl,11358,1
1777963813178424797,newfstatat,perl,11358,1
1777963813178425872,openat,perl,11358,1
1777963813178427583,newfstatat,perl,11358,1
1777963813178428698,openat,perl,11358,1
1777963813178432041,newfstatat,perl,11358,1
1777963813178433156,openat,perl,11358,1
1777963813178434947,newfstatat,perl,11358,1
1777963813178436031,openat,perl,11358,1
1777963813178437753,newfstatat,perl,11358,1
1777963813178438847,openat,perl,11358,1
1777963813178442380,newfstatat,perl,11358,1
1777963813178444519,openat,perl,11358,1
1777963813178446220,newfstatat,perl,11358,1
1777963813178446957,openat,perl,11358,1
1777963813178448469,newfstatat,perl,11358,1
1777963813178449186,openat,perl,11358,1
1777963813178450689,newfstatat,perl,11358,1
1777963813178451396,openat,perl,11358,1
1777963813178452819,newfstatat,perl,11358,1
1777963813178453525,openat,perl,11358,1
1777963813178455734,newfstatat,perl,11358,1
1777963813178456451,openat,perl,11358,1
1777963813178457883,newfstatat,perl,11358,1
1777963813178458620,openat,perl,11358,1
1777963813178460122,newfstatat,perl,11358,1
1777963813178460829,openat,perl,11358,1
1777963813178462401,newfstatat,perl,11358,1
1777963813178463117,openat,perl,11358,1
1777963813178464490,newfstatat,perl,11358,1
1777963813178465207,openat,perl,11358,1
1777963813178466590,newfstatat,perl,11358,1
1777963813178474053,munmap,perl,11358,1
1777963813178483575,openat,perl,11358,1
1777963813178486531,newfstatat,perl,11358,1
1777963813178487894,mmap,perl,11358,1
1777963813178489337,close,perl,11358,1
1777963813178491237,openat,perl,11358,1
1777963813178496660,openat,perl,11358,1
1777963813178498431,openat,perl,11358,1
1777963813178502393,openat,perl,11358,1
1777963813178504174,munmap,perl,11358,1
1777963813178507975,openat,perl,11358,1
1777963813178523209,socket,perl,11358,1
1777963813178535020,fcntl,perl,11358,1
1777963813178537299,fcntl,perl,11358,1
1777963813178538851,ioctl,perl,11358,1
1777963813178541239,lseek,perl,11358,1
1777963813178542533,fcntl,perl,11358,1
1777963813178543040,ioctl,perl,11358,1
1777963813178543438,lseek,perl,11358,1
1777963813178561828,connect,perl,11358,1
1777963813178804315,switch,perl,11358,1
1777963813178887374,fcntl,perl,11358,1
1777963813178887374,lseek,perl,11358,1
1777963813178887374,ioctl,perl,11358,1
1777963813178887374,fcntl,perl,11358,1
1777963813178887374,newfstatat,perl,11358,1
1777963813178894887,dup,perl,11358,1
1777963813178900569,close,perl,11358,1
1777963813178901455,close,perl,11358,1
1777963813178901455,ioctl,perl,11358,1
1777963813178901455,fcntl,perl,11358,1
1777963813178901455,dup,perl,11358,1
1777963813178901455,newfstatat,perl,11358,1
1777963813178901455,lseek,perl,11358,1
1777963813178901455,fcntl,perl,11358,1
1777963813178901455,ioctl,perl,11358,1
1777963813178901455,lseek,perl,11358,1
1777963813178901455,fcntl,perl,11358,1
1777963813178909375,lseek,perl,11358,1
1777963813178909375,ioctl,perl,11358,1
1777963813178910908,ioctl,perl,11358,1
1777963813178910908,lseek,perl,11358,1
1777963813178910908,newfstatat,perl,11358,1
1777963813178910908,fcntl,perl,11358,1
1777963813178913136,dup,perl,11358,1
1777963813178913763,close,perl,11358,1
1777963813178914281,ioctl,perl,11358,1
1777963813178914281,lseek,perl,11358,1
1777963813178914281,fcntl,perl,11358,1
1777963813178914281,rt_sigaction,perl,11358,1
1777963813178920221,execve,perl,11358,1
1777963813179282810,brk,bash,11358,1
1777963813179324662,arch_prctl,bash,11358,1
1777963813179340843,mmap,bash,11358,1
1777963813179345758,access,bash,11358,1
1777963813179357440,openat,bash,11358,1
1777963813179369769,newfstatat,bash,11358,1
1777963813179373938,mmap,bash,11358,1
1777963813179376535,close,bash,11358,1
1777963813179379709,openat,bash,11358,1
1777963813179386287,read,bash,11358,1
1777963813179389183,newfstatat,bash,11358,1
1777963813179391272,mmap,bash,11358,1
1777963813179392904,mmap,bash,11358,1
1777963813179397213,mmap,bash,11358,1
1777963813179399382,mmap,bash,11358,1
1777963813179407930,close,bash,11358,1
1777963813179409482,openat,bash,11358,1
1777963813179413372,read,bash,11358,1
1777963813179414726,pread,bash,11358,1
1777963813179416009,pread,bash,11358,1
1777963813179416716,pread,bash,11358,1
1777963813179417462,newfstatat,bash,11358,1
1777963813179419382,pread,bash,11358,1
1777963813179420278,mmap,bash,11358,1
1777963813179421621,mprotect,bash,11358,1
