ts_ns,syscall,proc_name,tid,evt_cpu,label
1780373043305791349,epoll_ctl,user,134036,1,0
1780373043305797080,epoll_ctl,user,134036,1,0
1780373043305798125,getsockname,user,134036,1,0
1780373043305800215,getsockname,user,134036,1,0
1780373043305814405,setsockopt,user,134036,1,0
1780373043305817310,setsockopt,user,134036,1,0
1780373043305821460,setsockopt,user,134036,1,0
1780373043305824893,setsockopt,user,134036,1,0
1780373043305827271,setsockopt,user,134036,1,0
1780373043305828952,setsockopt,user,134036,1,0
1780373043305830196,setsockopt,user,134036,1,0
1780373043305832336,setsockopt,user,134036,1,0
1780373043305839788,futex,user,134036,1,0
1780373043305847420,futex,user,134036,1,0
1780373043305850386,accept4,user,134036,1,0
1780373043305858058,accept4,user,134036,1,0
1780373043305910961,futex,user,134397,0,0
1780373043305916932,clock_gettime,user,134397,0,0
1780373043305918802,clock_gettime,user,134397,0,0
1780373043305919927,clock_gettime,user,134397,0,0
1780373043305921200,clock_gettime,user,134397,0,0
1780373043305922683,select,user,134397,0,0
1780373043305938794,switch,user,134397,0,0
1780373043305938794,read,user,134036,1,0
1780373043305942858,read,user,134036,1,0
1780373043305987228,clock_gettime,user,134036,1,0
1780373043305988890,clock_gettime,user,134036,1,0
1780373043306069735,select,user,134397,0,0
1780373043306073675,clock_gettime,user,134397,0,0
1780373043306075416,clock_gettime,user,134397,0,0
1780373043306076580,clock_gettime,user,134397,0,0
1780373043306077726,clock_gettime,user,134397,0,0
1780373043306078830,select,user,134397,0,0
1780373043306121837,switch,user,134397,0,0
1780373043306147798,clock_gettime,user,134036,1,0
1780373043306147798,clock_gettime,user,134036,1,0
1780373043306147798,clock_gettime,user,134036,1,0
1780373043306147798,clock_gettime,user,134036,1,0
1780373043306187620,futex,user,135703,0,0
1780373043306192497,epoll_wait,user,135703,0,0
1780373043306197701,epoll_wait,user,135703,0,0
1780373043306200975,epoll_wait,user,135703,0,0
1780373043306203840,switch,user,135703,0,0
1780373043306206318,select,user,134397,0,0
1780373043306207831,clock_gettime,user,134397,0,0
1780373043306209124,clock_gettime,user,134397,0,0
1780373043306210139,clock_gettime,user,134397,0,0
1780373043306211154,clock_gettime,user,134397,0,0
1780373043306212000,select,user,134397,0,0
1780373043306234499,switch,user,134397,0,0
1780373043306267201,clock_gettime,user,134036,1,0
1780373043306268724,clock_gettime,user,134036,1,0
1780373043306270147,clock_gettime,user,134036,1,0
1780373043306271291,clock_gettime,user,134036,1,0
1780373043306272286,clock_gettime,user,134036,1,0
1780373043306273470,clock_gettime,user,134036,1,0
1780373043306275072,clock_gettime,user,134036,1,0
1780373043306276117,clock_gettime,user,134036,1,0
1780373043306280515,write,user,134036,1,0
1780373043306347598,write,user,134036,1,0
1780373043306348942,clock_gettime,user,134036,1,0
1780373043306351718,clock_gettime,user,134036,1,0
1780373043306351718,clock_gettime,user,134036,1,0
1780373043306351718,clock_gettime,user,134036,1,0
1780373043306351718,clock_gettime,user,134036,1,0
1780373043306351718,clock_gettime,user,134036,1,0
1780373043306351718,clock_gettime,user,134036,1,0
1780373043306358195,clock_gettime,user,134036,1,0
1780373043306369340,futex,user,134036,1,0
